episode,turns,won,opponent_type,rl_total,rl_action_head,rl_target_head,rl_card_select_head,opp_total,opp_action_head,opp_target_head,opp_card_select_head
141489,30,0,ComputerPlayer7,140,137,3,0,0,0,0,0
141566,16,0,ComputerPlayer7,41,41,0,0,0,0,0,0
141491,19,0,ComputerPlayer7,105,99,5,1,0,0,0,0
141568,24,0,ComputerPlayer7,67,66,0,1,0,0,0,0
141594,11,1,ComputerPlayer7,30,30,0,0,0,0,0,0
141561,12,0,ComputerPlayer7,63,61,2,0,0,0,0,0
141605,10,0,ComputerPlayer7,17,17,0,0,0,0,0,0
141596,12,0,ComputerPlayer7,29,28,1,0,0,0,0,0
141571,14,0,ComputerPlayer7,53,53,0,0,0,0,0,0
141564,22,0,ComputerPlayer7,84,83,1,0,0,0,0,0
141597,14,0,ComputerPlayer7,46,40,4,2,0,0,0,0
141604,14,0,ComputerPlayer7,30,30,0,0,0,0,0,0
141587,14,0,ComputerPlayer7,55,55,0,0,0,0,0,0
141570,31,0,ComputerPlayer7,79,73,5,1,0,0,0,0
141607,12,0,ComputerPlayer7,20,20,0,0,0,0,0,0
141579,16,0,ComputerPlayer7,68,62,1,5,0,0,0,0
141595,12,0,ComputerPlayer7,42,39,2,1,0,0,0,0
141588,13,1,ComputerPlayer7,48,48,0,0,0,0,0,0
141591,13,1,ComputerPlayer7,54,52,0,2,0,0,0,0
141614,14,0,ComputerPlayer7,24,24,0,0,0,0,0,0
141580,13,1,ComputerPlayer7,78,73,2,3,0,0,0,0
141609,16,0,ComputerPlayer7,28,28,0,0,0,0,0,0
141590,15,1,ComputerPlayer7,53,48,1,4,0,0,0,0
141533,27,1,ComputerPlayer7,123,121,0,2,0,0,0,0
141627,11,1,ComputerPlayer7,14,14,0,0,0,0,0,0
141619,10,0,ComputerPlayer7,22,19,2,1,0,0,0,0
141603,12,0,ComputerPlayer7,53,53,0,0,0,0,0,0
141616,22,0,ComputerPlayer7,31,30,0,1,0,0,0,0
141567,17,1,ComputerPlayer7,67,66,1,0,0,0,0,0
141516,20,0,ComputerPlayer7,89,88,1,0,0,0,0,0
141573,23,1,ComputerPlayer7,78,76,2,0,0,0,0,0
141576,20,0,ComputerPlayer7,97,91,4,2,0,0,0,0
141624,13,1,ComputerPlayer7,32,27,3,2,0,0,0,0
141547,18,0,ComputerPlayer7,83,82,1,0,0,0,0,0
141628,17,1,ComputerPlayer7,26,26,0,0,0,0,0,0
141611,28,0,ComputerPlayer7,50,50,0,0,0,0,0,0
141612,22,0,ComputerPlayer7,47,40,5,2,0,0,0,0
141589,30,0,ComputerPlayer7,73,56,3,14,0,0,0,0
141583,17,1,ComputerPlayer7,80,74,6,0,0,0,0,0
141617,16,0,ComputerPlayer7,50,42,7,1,0,0,0,0
141630,20,0,ComputerPlayer7,28,25,2,1,0,0,0,0
141600,17,1,ComputerPlayer7,76,73,0,3,0,0,0,0
141528,26,0,ComputerPlayer7,136,133,1,2,0,0,0,0
141565,22,0,ComputerPlayer7,69,69,0,0,0,0,0,0
141618,26,0,ComputerPlayer7,50,43,4,3,0,0,0,0
141586,14,0,ComputerPlayer7,67,64,3,0,0,0,0,0
141622,15,1,ComputerPlayer7,35,33,2,0,0,0,0,0
141598,19,1,ComputerPlayer7,77,63,5,9,0,0,0,0
141577,16,0,ComputerPlayer7,71,68,3,0,0,0,0,0
141608,21,1,ComputerPlayer7,73,66,4,3,0,0,0,0
141645,16,0,ComputerPlayer7,12,12,0,0,0,0,0,0
141550,24,0,ComputerPlayer7,108,107,1,0,0,0,0,0
141650,10,0,ComputerPlayer7,19,18,0,1,0,0,0,0
141651,10,0,ComputerPlayer7,26,22,2,2,0,0,0,0
141621,16,0,ComputerPlayer7,66,45,4,17,0,0,0,0
141656,11,1,ComputerPlayer7,18,14,3,1,0,0,0,0
141632,18,0,ComputerPlayer7,53,49,4,0,0,0,0,0
141552,18,0,ComputerPlayer7,71,70,0,1,0,0,0,0
141646,10,0,ComputerPlayer7,31,31,0,0,0,0,0,0
141659,16,0,ComputerPlayer7,1,1,0,0,0,0,0,0
141648,8,0,ComputerPlayer7,41,41,0,0,0,0,0,0
141669,16,0,ComputerPlayer7,3,3,0,0,0,0,0,0
141643,12,0,ComputerPlayer7,44,40,3,1,0,0,0,0
141654,14,0,ComputerPlayer7,32,30,0,2,0,0,0,0
141575,32,0,ComputerPlayer7,116,107,8,1,0,0,0,0
141657,18,0,ComputerPlayer7,37,35,2,0,0,0,0,0
141629,14,0,ComputerPlayer7,40,40,0,0,0,0,0,0
141631,23,1,ComputerPlayer7,72,67,3,2,0,0,0,0
141647,19,1,ComputerPlayer7,46,42,1,3,0,0,0,0
141549,17,0,ComputerPlayer7,99,96,3,0,0,0,0,0
141601,15,1,ComputerPlayer7,62,62,0,0,0,0,0,0
141551,30,0,ComputerPlayer7,171,168,3,0,0,0,0,0
141638,14,0,ComputerPlayer7,55,50,2,3,0,0,0,0
141620,14,0,ComputerPlayer7,83,80,2,1,0,0,0,0
141683,10,0,ComputerPlayer7,3,3,0,0,0,0,0,0
141569,23,1,ComputerPlayer7,104,100,4,0,0,0,0,0
141640,18,0,ComputerPlayer7,48,46,1,1,0,0,0,0
141635,19,1,ComputerPlayer7,70,67,2,1,0,0,0,0
141615,20,0,ComputerPlayer7,90,85,4,1,0,0,0,0
141625,14,0,ComputerPlayer7,87,82,2,3,0,0,0,0
141661,14,0,ComputerPlayer7,40,38,1,1,0,0,0,0
141602,26,0,ComputerPlayer7,92,88,3,1,0,0,0,0
141652,21,1,ComputerPlayer7,67,66,0,1,0,0,0,0
141562,42,0,ComputerPlayer7,191,176,10,5,0,0,0,0
141599,20,0,ComputerPlayer7,137,125,7,5,0,0,0,0
141653,24,0,ComputerPlayer7,89,85,4,0,0,0,0,0
141665,14,0,ComputerPlayer7,51,49,0,2,0,0,0,0
141667,20,0,ComputerPlayer7,50,47,0,3,0,0,0,0
141666,12,0,ComputerPlayer7,49,48,0,1,0,0,0,0
141668,16,0,ComputerPlayer7,41,40,0,1,0,0,0,0
141658,14,0,ComputerPlayer7,58,58,0,0,0,0,0,0
141634,14,0,ComputerPlayer7,72,71,1,0,0,0,0,0
141626,22,0,ComputerPlayer7,84,83,1,0,0,0,0,0
141613,13,1,ComputerPlayer7,81,80,1,0,0,0,0,0
141649,23,1,ComputerPlayer7,88,82,4,2,0,0,0,0
141678,8,0,ComputerPlayer7,40,40,0,0,0,0,0,0
141670,22,0,ComputerPlayer7,65,58,0,7,0,0,0,0
141676,12,0,ComputerPlayer7,42,42,0,0,0,0,0,0
141686,16,0,ComputerPlayer7,26,25,1,0,0,0,0,0
141684,22,0,ComputerPlayer7,41,35,0,6,0,0,0,0
141660,16,0,ComputerPlayer7,66,63,1,2,0,0,0,0
141687,14,0,ComputerPlayer7,43,35,0,8,0,0,0,0
141664,15,1,ComputerPlayer7,60,56,3,1,0,0,0,0
141680,14,0,ComputerPlayer7,61,61,0,0,0,0,0,0
141642,21,1,ComputerPlayer7,94,89,2,3,0,0,0,0
141681,26,0,ComputerPlayer7,40,36,4,0,0,0,0,0
141688,12,0,ComputerPlayer7,44,44,0,0,0,0,0,0
141674,16,0,ComputerPlayer7,39,39,0,0,0,0,0,0
141700,10,0,ComputerPlayer7,28,27,0,1,0,0,0,0
141610,26,0,ComputerPlayer7,136,129,4,3,0,0,0,0
141691,14,0,ComputerPlayer7,48,48,0,0,0,0,0,0
141696,16,0,ComputerPlayer7,63,63,0,0,0,0,0,0
141697,12,0,ComputerPlayer7,42,41,1,0,0,0,0,0
141685,20,0,ComputerPlayer7,85,78,3,4,0,0,0,0
141713,20,0,ComputerPlayer7,27,27,0,0,0,0,0,0
141672,24,0,ComputerPlayer7,82,78,4,0,0,0,0,0
141715,14,0,ComputerPlayer7,31,27,2,2,0,0,0,0
141701,14,0,ComputerPlayer7,47,47,0,0,0,0,0,0
141711,16,0,ComputerPlayer7,53,53,0,0,0,0,0,0
141705,18,0,ComputerPlayer7,57,50,0,7,0,0,0,0
141690,18,0,ComputerPlayer7,76,73,1,2,0,0,0,0
141704,18,0,ComputerPlayer7,46,41,3,2,0,0,0,0
141675,23,1,ComputerPlayer7,102,101,1,0,0,0,0,0
141708,10,0,ComputerPlayer7,35,35,0,0,0,0,0,0
141710,18,0,ComputerPlayer7,45,44,1,0,0,0,0,0
141606,20,0,ComputerPlayer7,101,101,0,0,0,0,0,0
141644,31,1,ComputerPlayer7,174,144,11,19,0,0,0,0
141673,17,1,ComputerPlayer7,60,55,4,1,0,0,0,0
141663,22,0,ComputerPlayer7,122,121,0,1,0,0,0,0
141679,32,0,ComputerPlayer7,73,68,4,1,0,0,0,0
141682,16,0,ComputerPlayer7,76,74,2,0,0,0,0,0
141722,16,0,ComputerPlayer7,21,20,0,1,0,0,0,0
141671,20,0,ComputerPlayer7,80,80,0,0,0,0,0,0
141694,20,0,ComputerPlayer7,60,54,4,2,0,0,0,0
141724,12,0,ComputerPlayer7,31,27,1,3,0,0,0,0
141699,17,1,ComputerPlayer7,71,68,3,0,0,0,0,0
141716,16,0,ComputerPlayer7,53,50,1,2,0,0,0,0
141706,17,1,ComputerPlayer7,63,62,1,0,0,0,0,0
141721,16,0,ComputerPlayer7,34,29,2,3,0,0,0,0
141738,13,1,ComputerPlayer7,21,21,0,0,0,0,0,0
141729,16,0,ComputerPlayer7,27,24,1,2,0,0,0,0
141730,14,0,ComputerPlayer7,31,25,0,6,0,0,0,0
141720,18,0,ComputerPlayer7,59,59,0,0,0,0,0,0
141702,21,1,ComputerPlayer7,70,64,6,0,0,0,0,0
141733,16,0,ComputerPlayer7,40,39,0,1,0,0,0,0
141714,20,0,ComputerPlayer7,65,62,3,0,0,0,0,0
141655,25,1,ComputerPlayer7,124,123,1,0,0,0,0,0
141731,14,0,ComputerPlayer7,34,30,2,2,0,0,0,0
141623,24,0,ComputerPlayer7,130,121,3,6,0,0,0,0
141735,16,0,ComputerPlayer7,38,29,8,1,0,0,0,0
141723,15,1,ComputerPlayer7,65,60,2,3,0,0,0,0
141689,14,0,ComputerPlayer7,63,63,0,0,0,0,0,0
141732,13,1,ComputerPlayer7,35,30,3,2,0,0,0,0
141712,17,1,ComputerPlayer7,77,68,6,3,0,0,0,0
141637,24,0,ComputerPlayer7,151,149,2,0,0,0,0,0
141692,18,0,ComputerPlayer7,92,92,0,0,0,0,0,0
141662,22,0,ComputerPlayer7,128,124,4,0,0,0,0,0
141633,22,0,ComputerPlayer7,113,112,1,0,0,0,0,0
141749,15,1,ComputerPlayer7,32,27,2,3,0,0,0,0
141740,16,0,ComputerPlayer7,54,54,0,0,0,0,0,0
141636,33,0,ComputerPlayer7,163,154,5,4,0,0,0,0
141744,20,0,ComputerPlayer7,33,31,2,0,0,0,0,0
141639,23,0,ComputerPlayer7,135,132,3,0,0,0,0,0
141677,38,0,ComputerPlayer7,164,157,4,3,0,0,0,0
141641,31,0,ComputerPlayer7,122,117,5,0,0,0,0,0
141760,14,0,ComputerPlayer7,31,30,1,0,0,0,0,0
141743,18,0,ComputerPlayer7,42,41,1,0,0,0,0,0
141727,14,0,ComputerPlayer7,57,53,4,0,0,0,0,0
141725,15,1,ComputerPlayer7,59,59,0,0,0,0,0,0
141728,14,0,ComputerPlayer7,73,72,1,0,0,0,0,0
141764,14,0,ComputerPlayer7,23,17,2,4,0,0,0,0
141717,14,0,ComputerPlayer7,70,67,3,0,0,0,0,0
141762,12,0,ComputerPlayer7,29,28,0,1,0,0,0,0
141767,16,0,ComputerPlayer7,26,25,1,0,0,0,0,0
141719,12,0,ComputerPlayer7,72,72,0,0,0,0,0,0
141766,12,0,ComputerPlayer7,26,21,3,2,0,0,0,0
141695,28,0,ComputerPlayer7,141,104,6,31,0,0,0,0
141707,19,1,ComputerPlayer7,94,92,2,0,0,0,0,0
141777,12,0,ComputerPlayer7,27,23,1,3,0,0,0,0
141748,14,0,ComputerPlayer7,59,52,6,1,0,0,0,0
141758,15,1,ComputerPlayer7,65,64,1,0,0,0,0,0
141726,14,0,ComputerPlayer7,85,83,1,1,0,0,0,0
141750,14,0,ComputerPlayer7,50,45,4,1,0,0,0,0
141759,14,0,ComputerPlayer7,73,72,1,0,0,0,0,0
141751,16,0,ComputerPlayer7,68,64,1,3,0,0,0,0
141755,15,1,ComputerPlayer7,65,65,0,0,0,0,0,0
141775,14,0,ComputerPlayer7,35,32,3,0,0,0,0,0
141778,15,1,ComputerPlayer7,29,28,1,0,0,0,0,0
141790,12,0,ComputerPlayer7,20,18,2,0,0,0,0,0
141741,33,1,ComputerPlayer7,107,94,6,7,0,0,0,0
141789,14,0,ComputerPlayer7,30,30,0,0,0,0,0,0
141784,16,0,ComputerPlayer7,35,28,1,6,0,0,0,0
141737,18,0,ComputerPlayer7,72,71,1,0,0,0,0,0
141781,15,1,ComputerPlayer7,52,47,2,3,0,0,0,0
141747,13,1,ComputerPlayer7,55,53,2,0,0,0,0,0
141765,12,0,ComputerPlayer7,63,59,2,2,0,0,0,0
141752,18,0,ComputerPlayer7,80,79,1,0,0,0,0,0
141756,29,1,ComputerPlayer7,110,104,4,2,0,0,0,0
141698,24,0,ComputerPlayer7,136,133,3,0,0,0,0,0
141796,12,0,ComputerPlayer7,16,16,0,0,0,0,0,0
141798,16,0,ComputerPlayer7,26,20,2,4,0,0,0,0
141718,36,0,ComputerPlayer7,181,165,5,11,0,0,0,0
141797,10,0,ComputerPlayer7,33,31,1,1,0,0,0,0
141770,16,0,ComputerPlayer7,70,61,6,3,0,0,0,0
141803,14,0,ComputerPlayer7,20,19,1,0,0,0,0,0
141768,16,0,ComputerPlayer7,82,81,0,1,0,0,0,0
141693,29,0,ComputerPlayer7,126,124,2,0,0,0,0,0
141757,14,0,ComputerPlayer7,72,65,7,0,0,0,0,0
141801,12,0,ComputerPlayer7,36,36,0,0,0,0,0,0
141761,12,0,ComputerPlayer7,63,63,0,0,0,0,0,0
141820,12,0,ComputerPlayer7,0,0,0,0,0,0,0,0
141792,10,0,ComputerPlayer7,42,39,0,3,0,0,0,0
141785,20,0,ComputerPlayer7,66,65,1,0,0,0,0,0
141771,18,0,ComputerPlayer7,60,54,4,2,0,0,0,0
141809,11,1,ComputerPlayer7,21,21,0,0,0,0,0,0
141709,26,0,ComputerPlayer7,110,109,1,0,0,0,0,0
141763,20,0,ComputerPlayer7,75,71,4,0,0,0,0,0
141745,20,0,ComputerPlayer7,89,89,0,0,0,0,0,0
141810,8,0,ComputerPlayer7,28,28,0,0,0,0,0,0
141794,12,0,ComputerPlayer7,49,48,0,1,0,0,0,0
141703,17,0,ComputerPlayer7,114,113,1,0,0,0,0,0
141769,20,0,ComputerPlayer7,87,79,7,1,0,0,0,0
141819,14,0,ComputerPlayer7,21,18,2,1,0,0,0,0
141815,8,0,ComputerPlayer7,21,21,0,0,0,0,0,0
141772,18,0,ComputerPlayer7,91,88,3,0,0,0,0,0
141773,17,1,ComputerPlayer7,93,85,2,6,0,0,0,0
141783,14,0,ComputerPlayer7,66,62,2,2,0,0,0,0
141788,17,1,ComputerPlayer7,74,74,0,0,0,0,0,0
141800,16,0,ComputerPlayer7,51,47,2,2,0,0,0,0
141754,20,0,ComputerPlayer7,122,116,5,1,0,0,0,0
141734,22,0,ComputerPlayer7,138,130,4,4,0,0,0,0
141793,14,0,ComputerPlayer7,61,61,0,0,0,0,0,0
141753,18,0,ComputerPlayer7,81,81,0,0,0,0,0,0
141807,22,0,ComputerPlayer7,59,43,7,9,0,0,0,0
141834,14,0,ComputerPlayer7,19,19,0,0,0,0,0,0
141827,11,1,ComputerPlayer7,20,20,0,0,0,0,0,0
141826,11,1,ComputerPlayer7,32,32,0,0,0,0,0,0
141802,12,0,ComputerPlayer7,51,51,0,0,0,0,0,0
141829,12,0,ComputerPlayer7,19,14,4,1,0,0,0,0
141836,8,0,ComputerPlayer7,27,23,4,0,0,0,0,0
141795,12,0,ComputerPlayer7,57,56,1,0,0,0,0,0
141832,14,0,ComputerPlayer7,33,26,2,5,0,0,0,0
141816,24,0,ComputerPlayer7,60,48,3,9,0,0,0,0
141742,29,1,ComputerPlayer7,125,118,6,1,0,0,0,0
141806,21,1,ComputerPlayer7,51,50,1,0,0,0,0,0
141839,11,1,ComputerPlayer7,23,23,0,0,0,0,0,0
141746,26,0,ComputerPlayer7,144,135,5,4,0,0,0,0
141805,16,0,ComputerPlayer7,53,50,2,1,0,0,0,0
141779,20,0,ComputerPlayer7,96,91,5,0,0,0,0,0
141811,22,0,ComputerPlayer7,66,50,3,13,0,0,0,0
141808,20,0,ComputerPlayer7,78,78,0,0,0,0,0,0
141851,12,0,ComputerPlayer7,31,27,1,3,0,0,0,0
141736,25,0,ComputerPlayer7,140,135,4,1,0,0,0,0
141833,22,0,ComputerPlayer7,54,54,0,0,0,0,0,0
141774,19,1,ComputerPlayer7,115,112,3,0,0,0,0,0
141739,18,0,ComputerPlayer7,82,80,2,0,0,0,0,0
141852,14,0,ComputerPlayer7,39,37,0,2,0,0,0,0
141861,10,0,ComputerPlayer7,34,32,0,2,0,0,0,0
141854,16,0,ComputerPlayer7,47,41,1,5,0,0,0,0
141863,10,0,ComputerPlayer7,13,11,0,2,0,0,0,0
141821,16,0,ComputerPlayer7,70,70,0,0,0,0,0,0
141786,27,1,ComputerPlayer7,123,110,9,4,0,0,0,0
141844,10,0,ComputerPlayer7,45,45,0,0,0,0,0,0
141823,17,1,ComputerPlayer7,86,81,5,0,0,0,0,0
141804,18,0,ComputerPlayer7,70,68,2,0,0,0,0,0
141853,24,0,ComputerPlayer7,44,41,3,0,0,0,0,0
141846,18,0,ComputerPlayer7,52,52,0,0,0,0,0,0
141835,14,0,ComputerPlayer7,67,64,0,3,0,0,0,0
141817,20,0,ComputerPlayer7,90,86,1,3,0,0,0,0
141845,22,0,ComputerPlayer7,67,67,0,0,0,0,0,0
141867,13,1,ComputerPlayer7,30,27,1,2,0,0,0,0
141822,20,0,ComputerPlayer7,93,88,0,5,0,0,0,0
141842,14,0,ComputerPlayer7,59,58,1,0,0,0,0,0
141869,12,0,ComputerPlayer7,21,20,1,0,0,0,0,0
141831,12,0,ComputerPlayer7,63,63,0,0,0,0,0,0
141814,20,0,ComputerPlayer7,75,75,0,0,0,0,0,0
141825,18,0,ComputerPlayer7,82,73,9,0,0,0,0,0
141837,16,0,ComputerPlayer7,68,67,1,0,0,0,0,0
141780,24,0,ComputerPlayer7,119,114,5,0,0,0,0,0
141850,17,1,ComputerPlayer7,60,60,0,0,0,0,0,0
141859,17,1,ComputerPlayer7,47,47,0,0,0,0,0,0
141791,16,0,ComputerPlayer7,92,92,0,0,0,0,0,0
141862,10,0,ComputerPlayer7,39,39,0,0,0,0,0,0
141866,20,0,ComputerPlayer7,33,29,3,1,0,0,0,0
141813,18,0,ComputerPlayer7,80,80,0,0,0,0,0,0
141860,19,1,ComputerPlayer7,46,41,4,1,0,0,0,0
141872,11,1,ComputerPlayer7,24,23,1,0,0,0,0,0
141818,23,1,ComputerPlayer7,105,103,0,2,0,0,0,0
141882,14,0,ComputerPlayer7,26,24,0,2,0,0,0,0
141828,21,1,ComputerPlayer7,95,95,0,0,0,0,0,0
141776,13,0,ComputerPlayer7,66,66,0,0,0,0,0,0
141879,14,0,ComputerPlayer7,21,19,2,0,0,0,0,0
141874,11,1,ComputerPlayer7,34,34,0,0,0,0,0,0
141868,19,1,ComputerPlayer7,58,51,3,4,0,0,0,0
141880,15,1,ComputerPlayer7,29,25,2,2,0,0,0,0
141855,16,0,ComputerPlayer7,63,61,2,0,0,0,0,0
141878,13,1,ComputerPlayer7,30,30,0,0,0,0,0,0
141782,24,0,ComputerPlayer7,120,111,5,4,0,0,0,0
141849,16,0,ComputerPlayer7,90,88,1,1,0,0,0,0
141886,18,0,ComputerPlayer7,42,37,5,0,0,0,0,0
141889,19,1,ComputerPlayer7,45,45,0,0,0,0,0,0
141893,10,0,ComputerPlayer7,27,27,0,0,0,0,0,0
141900,12,0,ComputerPlayer7,35,35,0,0,0,0,0,0
141870,16,0,ComputerPlayer7,55,53,2,0,0,0,0,0
141841,12,0,ComputerPlayer7,61,61,0,0,0,0,0,0
141875,15,1,ComputerPlayer7,43,43,0,0,0,0,0,0
141787,27,0,ComputerPlayer7,152,152,0,0,0,0,0,0
141897,10,0,ComputerPlayer7,32,32,0,0,0,0,0,0
141873,18,0,ComputerPlayer7,63,53,9,1,0,0,0,0
141865,16,0,ComputerPlayer7,71,71,0,0,0,0,0,0
141887,8,0,ComputerPlayer7,37,32,5,0,0,0,0,0
141848,30,0,ComputerPlayer7,93,76,6,11,0,0,0,0
141856,13,1,ComputerPlayer7,77,77,0,0,0,0,0,0
141884,32,0,ComputerPlayer7,65,47,8,10,0,0,0,0
141905,20,0,ComputerPlayer7,31,31,0,0,0,0,0,0
141914,9,1,ComputerPlayer7,14,14,0,0,0,0,0,0
141903,16,0,ComputerPlayer7,37,34,0,3,0,0,0,0
141901,14,0,ComputerPlayer7,42,40,1,1,0,0,0,0
141843,18,0,ComputerPlayer7,88,87,1,0,0,0,0,0
141881,12,0,ComputerPlayer7,45,45,0,0,0,0,0,0
141799,19,0,ComputerPlayer7,96,94,2,0,0,0,0,0
141916,18,0,ComputerPlayer7,33,33,0,0,0,0,0,0
141838,19,1,ComputerPlayer7,95,91,3,1,0,0,0,0
141830,30,0,ComputerPlayer7,110,110,0,0,0,0,0,0
141857,22,0,ComputerPlayer7,99,98,1,0,0,0,0,0
141896,12,0,ComputerPlayer7,60,58,2,0,0,0,0,0
141891,14,0,ComputerPlayer7,60,60,0,0,0,0,0,0
141876,17,1,ComputerPlayer7,66,65,1,0,0,0,0,0
141898,14,0,ComputerPlayer7,59,48,2,9,0,0,0,0
141877,10,0,ComputerPlayer7,48,48,0,0,0,0,0,0
141864,18,0,ComputerPlayer7,90,89,1,0,0,0,0,0
141925,12,0,ComputerPlayer7,27,27,0,0,0,0,0,0
141911,22,0,ComputerPlayer7,51,50,0,1,0,0,0,0
141919,14,0,ComputerPlayer7,34,34,0,0,0,0,0,0
141913,18,0,ComputerPlayer7,49,47,0,2,0,0,0,0
141936,14,0,ComputerPlayer7,17,17,0,0,0,0,0,0
141812,47,0,ComputerPlayer7,217,209,4,4,0,0,0,0
141908,13,1,ComputerPlayer7,56,53,3,0,0,0,0,0
141904,21,1,ComputerPlayer7,73,70,1,2,0,0,0,0
141906,10,0,ComputerPlayer7,62,60,1,1,0,0,0,0
141946,8,0,ComputerPlayer7,3,3,0,0,0,0,0,0
141934,12,0,ComputerPlayer7,31,29,1,1,0,0,0,0
141930,12,0,ComputerPlayer7,29,28,1,0,0,0,0,0
141885,16,0,ComputerPlayer7,78,73,5,0,0,0,0,0
141895,26,0,ComputerPlayer7,73,44,5,24,0,0,0,0
141858,18,0,ComputerPlayer7,88,85,3,0,0,0,0,0
141952,8,0,ComputerPlayer7,7,5,2,0,0,0,0,0
141824,35,0,ComputerPlayer7,176,172,3,1,0,0,0,0
141939,17,1,ComputerPlayer7,33,33,0,0,0,0,0,0
141890,22,0,ComputerPlayer7,77,76,1,0,0,0,0,0
141929,12,0,ComputerPlayer7,39,37,2,0,0,0,0,0
141935,17,1,ComputerPlayer7,49,45,3,1,0,0,0,0
141920,12,0,ComputerPlayer7,62,62,0,0,0,0,0,0
141950,16,0,ComputerPlayer7,32,30,1,1,0,0,0,0
141918,16,0,ComputerPlayer7,53,53,0,0,0,0,0,0
141938,18,0,ComputerPlayer7,43,31,8,4,0,0,0,0
141907,14,0,ComputerPlayer7,76,73,3,0,0,0,0,0
141883,26,0,ComputerPlayer7,146,141,0,5,0,0,0,0
141928,18,0,ComputerPlayer7,65,60,3,2,0,0,0,0
141964,12,0,ComputerPlayer7,12,12,0,0,0,0,0,0
141954,19,1,ComputerPlayer7,22,22,0,0,0,0,0,0
141840,26,0,ComputerPlayer7,158,153,3,2,0,0,0,0
141894,10,0,ComputerPlayer7,58,57,1,0,0,0,0,0
141922,18,0,ComputerPlayer7,62,62,0,0,0,0,0,0
141924,22,0,ComputerPlayer7,65,61,4,0,0,0,0,0
141965,12,0,ComputerPlayer7,27,27,0,0,0,0,0,0
141957,10,0,ComputerPlayer7,39,36,2,1,0,0,0,0
141847,28,0,ComputerPlayer7,124,124,0,0,0,0,0,0
141940,14,0,ComputerPlayer7,62,62,0,0,0,0,0,0
141927,16,0,ComputerPlayer7,61,59,2,0,0,0,0,0
141948,14,0,ComputerPlayer7,56,54,0,2,0,0,0,0
141967,10,0,ComputerPlayer7,18,16,2,0,0,0,0,0
141947,24,0,ComputerPlayer7,64,59,2,3,0,0,0,0
141941,29,1,ComputerPlayer7,62,57,4,1,0,0,0,0
141969,13,1,ComputerPlayer7,24,20,2,2,0,0,0,0
141966,10,0,ComputerPlayer7,30,22,2,6,0,0,0,0
141971,14,0,ComputerPlayer7,23,19,2,2,0,0,0,0
141926,20,0,ComputerPlayer7,86,86,0,0,0,0,0,0
141961,12,0,ComputerPlayer7,40,40,0,0,0,0,0,0
141915,18,0,ComputerPlayer7,93,90,1,2,0,0,0,0
141951,26,0,ComputerPlayer7,58,38,0,20,0,0,0,0
141917,19,1,ComputerPlayer7,101,100,1,0,0,0,0,0
141910,29,1,ComputerPlayer7,118,109,8,1,0,0,0,0
141973,14,0,ComputerPlayer7,34,33,1,0,0,0,0,0
141892,18,0,ComputerPlayer7,91,87,4,0,0,0,0,0
141983,12,0,ComputerPlayer7,36,36,0,0,0,0,0,0
141979,13,1,ComputerPlayer7,32,30,2,0,0,0,0,0
141933,15,1,ComputerPlayer7,88,83,2,3,0,0,0,0
141975,10,0,ComputerPlayer7,26,26,0,0,0,0,0,0
141991,16,0,ComputerPlayer7,13,13,0,0,0,0,0,0
141909,19,1,ComputerPlayer7,98,97,1,0,0,0,0,0
141944,12,0,ComputerPlayer7,59,58,1,0,0,0,0,0
141942,20,0,ComputerPlayer7,85,85,0,0,0,0,0,0
141970,14,0,ComputerPlayer7,61,52,4,5,0,0,0,0
141888,20,0,ComputerPlayer7,95,95,0,0,0,0,0,0
141960,8,0,ComputerPlayer7,43,43,0,0,0,0,0,0
141912,22,0,ComputerPlayer7,107,97,7,3,0,0,0,0
141871,27,0,ComputerPlayer7,173,172,0,1,0,0,0,0
141989,12,0,ComputerPlayer7,29,29,0,0,0,0,0,0
141993,14,0,ComputerPlayer7,24,22,0,2,0,0,0,0
141976,18,0,ComputerPlayer7,48,46,1,1,0,0,0,0
141992,10,0,ComputerPlayer7,28,28,0,0,0,0,0,0
141931,17,1,ComputerPlayer7,85,82,2,1,0,0,0,0
141982,20,0,ComputerPlayer7,56,53,0,3,0,0,0,0
141974,14,0,ComputerPlayer7,62,57,3,2,0,0,0,0
141963,26,0,ComputerPlayer7,103,98,3,2,0,0,0,0
141988,18,0,ComputerPlayer7,64,64,0,0,0,0,0,0
141959,15,1,ComputerPlayer7,89,82,3,4,0,0,0,0
142002,13,1,ComputerPlayer7,32,29,2,1,0,0,0,0
141945,10,0,ComputerPlayer7,57,57,0,0,0,0,0,0
141921,28,0,ComputerPlayer7,125,117,4,4,0,0,0,0
141995,20,0,ComputerPlayer7,36,28,4,4,0,0,0,0
141997,16,0,ComputerPlayer7,32,22,1,9,0,0,0,0
141999,21,1,ComputerPlayer7,37,35,0,2,0,0,0,0
141958,12,0,ComputerPlayer7,69,68,1,0,0,0,0,0
141984,20,0,ComputerPlayer7,59,57,2,0,0,0,0,0
142007,22,0,ComputerPlayer7,8,8,0,0,0,0,0,0
141977,14,0,ComputerPlayer7,75,73,2,0,0,0,0,0
141899,28,0,ComputerPlayer7,135,133,2,0,0,0,0,0
141990,14,0,ComputerPlayer7,57,56,1,0,0,0,0,0
141968,25,1,ComputerPlayer7,74,74,0,0,0,0,0,0
142006,14,0,ComputerPlayer7,41,41,0,0,0,0,0,0
